HeaderID,ProjectName,OngoingInitiation,DiscontinuedDate,CompletionDate,ActualProjectCost,FundingSource,ProjectDescriptionText,NonPointProject,PointProject,ProjectLatitude,ProjectLongitude
1057,Lakeland Methane to Energy project - Phase II,0,0,0,"$950,000.00",To be determined,Offset energy production using fossil fuels with renewal (digester gas) fuel. No new emissions will be generated at the fuel is being burned without energy recovery already.,0,0,27.79,-82.442
1056,River Tower Stormwater Retrofit,0,0,0,$0.00,NULL,Currently under design,1,1,28.021363,-82.457406
23,Pollution Prevention Programs,0,0,0,NA,NULL,"Supplements include Adopt-A-Pond, 
stormdrain stenciling, and public awareness 
programs.  Reduction supplied by Hills. Co. 
4687 drains marked through 2016",1,1,28.019236,-82.21548
22,Florida Yards And Neighborhood Program,0,0,0,NA,NULL,Public awareness programs raise water conservation awareness and implement pollution reduction initiatives. 2003 update: added to desc file.,1,1,28.019236,-82.21548
1050,Sunset Manor Subdivision Drainage Improvement,0,0,0,"$1,270,000.00",LOST,The improvements will consist of stabilizing the channel slopes to prevent ongoing bank erosion and improve maintenance access.,0,0,27.86714745,-82.35780285
17,Tampa Water Resource Recovery Project(s),0,2003,0,NA,NA,This is no longer a project.,0,0,28.019236,-82.21548
1047,Church Creek Drainage Improvements,0,0,0,"$1,734,500.00",LOST,The purpose of this project is to reconstruct failing stormwater collection systems and improve the existing substandard collection system.,0,0,27.86714745,-82.35780285
16,Florida Yards & Neighborhoods/Water Resources Public Education,1993,0,0,NA,"Water Utility Fees, Total Project Cost $0",Ongoing public education programs to reduce water usage/pollution.,0,0,28.019236,-82.21548
1045,Stormwater Monitoring System,0,0,0,"$25,000.00",NULL,"The Streets and Drainage Division of the Public Works Department installed a wireless radio frequency based stormwater management database system to record rainfall events, DO levels and water level data in the CityÃ¢â‚¬â„¢s stormwater system.",1,1,27.826351,-82.752508
1042,NA,0,0,0,$0.00,NA,NA,0,0,27.86714745,-82.35780285
1039,Downtown Drainage Retention Ponds Improvements,0,0,0,"$900,000.00","Tree Fund, LOST","The purpose of this project is to replace the underdrain systems of the Downtown Drainage Ponds, which are located south of West Bay Drive and west of Seminole Boulevard near the Bayhead sports complex.",0,0,27.826351,-82.752508
